"Date","Price","Open","High","Low","Vol.","Change %"
"14/05/2024","24.05","24.05","23.00","21.80","41.62K","0.00%"
"13/05/2024","24.05","24.05","23.40","21.95","108.43K","0.00%"
"10/05/2024","24.05","24.05","24.00","22.00","910.37K","0.00%"
"09/05/2024","24.05","24.05","24.00","22.00","27.74K","0.00%"
"08/05/2024","24.05","24.05","24.00","23.40","32.20K","0.00%"
"07/05/2024","24.05","24.05","24.70","23.40","95.43K","0.00%"
"06/05/2024","24.05","24.05","24.45","23.50","432.68K","0.00%"
"03/05/2024","24.05","26.00","28.40","23.40","2.32M","-7.50%"
"02/05/2024","26.00","26.00","23.40","23.40","53.65K","0.00%"
"30/04/2024","26.00","26.00","23.40","23.40","12.84K","0.00%"
"29/04/2024","26.00","26.00","23.40","23.40","7.07K","0.00%"
"26/04/2024","26.00","26.00","23.40","23.40","37.83K","0.00%"
"25/04/2024","26.00","26.00","24.65","23.40","393.61K","0.00%"
"24/04/2024","26.00","26.00","24.60","23.40","122.37K","0.00%"
"23/04/2024","26.00","26.00","24.65","23.40","118.98K","0.00%"
"22/04/2024","26.00","26.00","24.40","23.40","186.52K","0.00%"
"19/04/2024","26.00","26.00","24.65","23.55","1.96K","0.00%"
"18/04/2024","26.00","26.00","25.50","23.40","69.57K","0.00%"
"17/04/2024","26.00","26.00","26.00","23.45","262.09K","0.00%"
"16/04/2024","26.00","26.00","26.00","26.00","1.55M","0.00%"
"15/04/2024","26.00","26.00","26.00","26.00","2.62M","0.00%"
"12/04/2024","26.00","26.00","26.00","26.00","855.40K","0.00%"
"08/04/2024","26.00","26.00","26.50","25.40","553.50K","0.00%"
"05/04/2024","26.00","26.00","26.70","25.40","271.67K","0.00%"
"04/04/2024","26.00","24.50","26.00","26.00","16.43M","6.12%"
"03/04/2024","24.50","24.50","26.70","25.70","294.56K","0.00%"
"02/04/2024","24.50","24.50","26.00","24.65","203.76K","0.00%"
"28/03/2024","24.50","24.10","24.50","24.10","6.81M","1.66%"
"27/03/2024","24.10","24.10","24.10","24.10","759.70K","0.00%"
"26/03/2024","24.10","24.10","24.10","24.10","326.68K","0.00%"
"25/03/2024","24.10","26.00","24.10","24.10","362.92K","-7.31%"
"22/03/2024","26.00","26.00","26.00","26.00","208.60K","0.00%"
"21/03/2024","26.00","25.25","26.00","26.00","423.24K","2.97%"
"20/03/2024","25.25","25.30","25.25","25.25","280.78K","-0.20%"
"19/03/2024","25.30","25.25","25.30","25.30","529.12K","0.20%"
"18/03/2024","25.25","23.30","25.50","24.00","1.05M","8.37%"
"15/03/2024","23.30","23.00","23.45","23.30","3.63M","1.30%"
"14/03/2024","23.00","22.35","23.00","22.35","3.73M","4.55%"
"13/03/2024","22.00","20.00","22.00","22.00","4.41M","10.00%"
"12/03/2024","20.00","20.00","22.00","20.10","466.07K","0.00%"
"11/03/2024","20.00","20.00","22.00","20.05","772.44K","0.00%"
"08/03/2024","20.00","20.00","20.50","20.00","292.90K","0.00%"
"07/03/2024","20.00","21.70","20.00","20.00","251.29K","-7.83%"
"06/03/2024","21.70","24.10","21.70","21.70","1.04M","-9.96%"
"05/03/2024","24.10","24.10","24.10","21.70","484.08K","0.00%"
"04/03/2024","24.10","24.10","24.10","21.85","495.26K","0.00%"
"01/03/2024","24.10","24.10","24.10","22.75","159.65K","0.00%"
"29/02/2024","24.10","24.10","23.00","22.70","1.76M","0.00%"
"28/02/2024","24.10","24.10","23.95","21.75","1.29M","0.00%"
"27/02/2024","24.10","24.10","24.10","23.10","477.02K","0.00%"
"26/02/2024","24.10","24.10","25.80","23.05","1.60M","0.00%"
"23/02/2024","24.10","24.00","24.10","24.00","4.29M","0.42%"
"22/02/2024","24.00","24.00","24.00","24.00","4.97M","0.00%"
"21/02/2024","24.00","24.15","24.00","24.00","150.80K","-0.62%"
"20/02/2024","24.15","25.00","24.15","24.15","119.22K","-3.40%"
"19/02/2024","25.00","25.90","25.00","25.00","2.13M","-3.47%"
"16/02/2024","25.90","25.90","25.90","24.10","101.46K","0.00%"
"15/02/2024","25.90","25.90","25.80","24.00","115.24K","0.00%"
"14/02/2024","25.90","25.90","25.80","24.55","215.55K","0.00%"
"13/02/2024","25.90","25.90","25.80","24.55","167.45K","0.00%"
"12/02/2024","25.90","25.90","26.00","24.20","411.02K","0.00%"
"09/02/2024","25.90","26.45","25.90","25.90","18.78M","-2.08%"
"08/02/2024","26.45","26.60","26.45","26.45","2.92M","-0.56%"
"07/02/2024","26.60","26.60","26.70","26.40","1.37M","0.00%"
"06/02/2024","26.60","26.60","26.60","26.20","2.78M","0.00%"
"05/02/2024","26.60","26.60","27.00","26.05","13.87M","0.00%"
"02/02/2024","26.60","26.60","28.00","26.20","363.45K","0.00%"
"01/02/2024","26.60","26.60","26.60","26.00","5.05M","0.00%"
